orderbook_timestamp,book,bid,ask,spread
2024-07-15T08:26:23+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:24+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:24+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:25+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:25+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:26+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:26+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:28+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:28+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:29+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:29+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:30+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:30+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:31+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:31+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:32+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:32+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:33+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:33+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:35+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:35+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:36+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:36+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:34+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:37+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:37+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:38+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:38+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:39+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:39+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:40+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:40+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:41+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:41+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:43+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:43+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:42+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:44+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:44+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:45+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:45+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:46+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:46+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:47+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:47+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:48+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:48+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:50+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:50+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:49+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:51+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:51+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:52+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:52+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:53+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:53+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:54+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:54+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:55+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:55+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:57+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:57+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:58+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:58+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:26:59+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:26:59+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:00+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:00+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:01+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:01+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:02+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:02+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:03+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:03+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:05+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:05+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:06+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:06+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:07+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:07+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:08+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:08+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:09+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:09+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:11+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:11+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:12+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:12+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:13+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:14+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:13+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:16+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:14+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:15+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:16+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:18+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:18+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:19+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:17+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:19+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:20+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:20+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:21+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:21+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:22+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:22+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:23+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:23+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:24+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:26+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:25+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:25+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:27+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:26+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:28+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:27+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:29+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:28+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:30+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:29+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:31+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:30+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:33+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:31+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:34+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:33+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:35+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:34+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:36+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:35+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:37+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:36+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:38+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:37+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:39+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:38+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:41+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:40+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:39+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:42+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:40+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:41+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:43+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:42+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:44+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:43+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:45+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:44+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:46+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:45+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:48+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:46+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:49+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:48+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:50+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:49+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:51+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:50+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:52+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:51+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:53+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:52+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:54+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:53+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:56+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:54+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:55+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:57+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:56+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:55+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:58+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:57+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:27:59+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:58+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:00+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:27:59+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:02+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:00+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:03+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:02+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:04+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:03+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:04+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:05+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:05+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:06+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:06+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:07+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:07+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:09+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:09+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:10+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:10+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:11+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:11+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:12+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:12+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:13+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:13+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:14+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:14+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:16+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:16+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:17+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:15+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:17+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:18+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:18+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:19+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:20+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:19+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:21+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:20+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:22+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:21+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:24+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:22+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:25+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:24+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:26+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:25+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:27+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:26+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:28+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:27+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:29+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:28+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:31+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:29+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:32+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:31+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:32+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:33+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:33+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:34+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:34+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:35+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:35+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:36+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:36+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:37+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:37+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:39+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:39+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:40+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:40+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:41+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:41+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:42+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:42+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:43+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:43+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:44+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:44+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:46+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:46+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:47+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:47+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:48+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:48+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:49+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:49+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:50+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:50+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:51+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:51+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:53+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:52+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:52+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:54+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:54+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:55+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:55+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:56+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:56+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:57+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:57+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:58+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:58+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:28:59+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:28:59+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:29:01+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:29:01+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:29:02+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:29:02+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:29:03+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:29:03+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:29:04+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:29:04+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:29:05+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:29:05+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:29:06+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:29:06+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:29:07+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:29:08+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:29:09+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:29:09+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:29:10+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:29:10+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:29:11+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:29:11+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:29:12+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:29:12+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:29:13+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:29:13+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:29:15+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:29:15+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:29:16+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:29:16+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:29:17+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:29:17+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:29:18+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:29:18+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:29:19+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:29:19+00:00,usd_mxn,17.6,17.61,0.05678591709254975
2024-07-15T08:29:20+00:00,btc_mxn,1023069.98,1023070.02,3.909800820598076e-06
2024-07-15T08:29:20+00:00,usd_mxn,17.6,17.61,0.05678591709254975
